image,folder,x1,y1,x2,y2,abs_path
image_3.jpg,bottles_closeups,637,91,676,131,D:\SEM 7\CVProject\datasets\bottles_closeups\image_3.jpg
image_30.jpg,bottles_closeups,1030,2248,2714,3924,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,1870,2187,1925,2241,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,4093,3519,4284,3615,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,1108,0,4284,2443,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,2022,1856,2059,1873,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,2156,2224,2269,2297,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,1826,2000,1898,2069,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,1014,4581,2474,5344,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,2349,4243,2461,4312,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,88,195,96,261,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,93,651,101,710,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,66,317,76,363,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,192,190,206,336,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,149,40,161,137,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,53,183,68,295,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,211,83,222,193,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,160,160,178,341,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,2545,1947,2696,2018,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_30.jpg,bottles_closeups,2471,2444,2651,2495,D:\SEM 7\CVProject\datasets\bottles_closeups\image_30.jpg
image_31.jpg,bottles_closeups,1042,1090,1704,1718,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,1464,2255,1537,2266,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,1474,2283,1500,2296,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,1483,2585,1512,2596,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,1478,2571,1519,2582,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,1502,2281,1531,2293,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,1083,792,1140,921,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,3426,2193,3440,2274,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,3877,1339,3889,1368,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,0,2643,3822,5712,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,3787,375,3825,411,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,4204,599,4242,624,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,4057,642,4102,673,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,1154,2130,1224,2178,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,3281,3331,3339,3514,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,1030,3943,1090,3966,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,1417,1944,1523,1957,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,1241,2379,1446,2418,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,1404,1878,1570,1908,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,1438,1987,1568,2028,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,1552,1978,1648,2004,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,3583,290,3597,316,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,3393,1974,3418,2243,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_31.jpg,bottles_closeups,3555,41,3575,324,D:\SEM 7\CVProject\datasets\bottles_closeups\image_31.jpg
image_32.jpg,bottles_closeups,560,3420,625,3482,D:\SEM 7\CVProject\datasets\bottles_closeups\image_32.jpg
image_32.jpg,bottles_closeups,782,537,2237,3810,D:\SEM 7\CVProject\datasets\bottles_closeups\image_32.jpg
image_32.jpg,bottles_closeups,670,3776,733,3841,D:\SEM 7\CVProject\datasets\bottles_closeups\image_32.jpg
image_32.jpg,bottles_closeups,521,2798,554,2821,D:\SEM 7\CVProject\datasets\bottles_closeups\image_32.jpg
image_32.jpg,bottles_closeups,595,3592,672,3728,D:\SEM 7\CVProject\datasets\bottles_closeups\image_32.jpg
image_32.jpg,bottles_closeups,522,2699,546,2718,D:\SEM 7\CVProject\datasets\bottles_closeups\image_32.jpg
image_32.jpg,bottles_closeups,492,2824,545,2854,D:\SEM 7\CVProject\datasets\bottles_closeups\image_32.jpg
image_32.jpg,bottles_closeups,186,1980,231,1998,D:\SEM 7\CVProject\datasets\bottles_closeups\image_32.jpg
image_32.jpg,bottles_closeups,56,1894,128,1913,D:\SEM 7\CVProject\datasets\bottles_closeups\image_32.jpg
image_33.jpg,bottles_closeups,702,310,1857,3914,D:\SEM 7\CVProject\datasets\bottles_closeups\image_33.jpg
image_33.jpg,bottles_closeups,1921,762,1948,797,D:\SEM 7\CVProject\datasets\bottles_closeups\image_33.jpg
image_33.jpg,bottles_closeups,397,2833,416,2850,D:\SEM 7\CVProject\datasets\bottles_closeups\image_33.jpg
image_33.jpg,bottles_closeups,570,1705,614,1756,D:\SEM 7\CVProject\datasets\bottles_closeups\image_33.jpg
image_33.jpg,bottles_closeups,300,2943,360,2999,D:\SEM 7\CVProject\datasets\bottles_closeups\image_33.jpg
image_33.jpg,bottles_closeups,2832,928,2984,1066,D:\SEM 7\CVProject\datasets\bottles_closeups\image_33.jpg
image_33.jpg,bottles_closeups,258,2475,332,2525,D:\SEM 7\CVProject\datasets\bottles_closeups\image_33.jpg
image_33.jpg,bottles_closeups,42,2283,81,2308,D:\SEM 7\CVProject\datasets\bottles_closeups\image_33.jpg
image_33.jpg,bottles_closeups,40,2621,264,2844,D:\SEM 7\CVProject\datasets\bottles_closeups\image_33.jpg
image_33.jpg,bottles_closeups,1973,783,2020,866,D:\SEM 7\CVProject\datasets\bottles_closeups\image_33.jpg
image_33.jpg,bottles_closeups,285,1916,314,1965,D:\SEM 7\CVProject\datasets\bottles_closeups\image_33.jpg
image_33.jpg,bottles_closeups,298,920,354,978,D:\SEM 7\CVProject\datasets\bottles_closeups\image_33.jpg
image_33.jpg,bottles_closeups,80,2296,250,2418,D:\SEM 7\CVProject\datasets\bottles_closeups\image_33.jpg
image_34.jpg,bottles_closeups,1378,2760,2776,4032,D:\SEM 7\CVProject\datasets\bottles_closeups\image_34.jpg
image_34.jpg,bottles_closeups,1689,2287,1707,2303,D:\SEM 7\CVProject\datasets\bottles_closeups\image_34.jpg
image_34.jpg,bottles_closeups,1478,52,1534,112,D:\SEM 7\CVProject\datasets\bottles_closeups\image_34.jpg
image_34.jpg,bottles_closeups,1922,1876,1965,1922,D:\SEM 7\CVProject\datasets\bottles_closeups\image_34.jpg
image_34.jpg,bottles_closeups,822,240,2760,2178,D:\SEM 7\CVProject\datasets\bottles_closeups\image_34.jpg
image_34.jpg,bottles_closeups,1322,264,1351,293,D:\SEM 7\CVProject\datasets\bottles_closeups\image_34.jpg
image_35.jpg,bottles_closeups,2231,3659,2263,3681,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,2409,302,2521,380,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,2752,399,2840,487,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,2025,3880,2057,3894,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,2702,40,2769,115,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,1618,2844,1779,2904,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,2704,283,2764,341,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,1821,3624,1865,3654,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,1609,2915,1718,2941,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,1519,3749,1684,3916,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,1538,2500,1785,2608,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,1537,3543,1608,3579,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,1766,3431,1851,3482,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,2849,447,2984,580,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,1897,2740,2086,2866,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,2027,952,2074,1032,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,2072,976,2159,1086,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,75,2441,130,2473,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,2090,2359,2231,2457,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,245,2533,357,2625,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,466,237,2984,3935,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,2148,1031,2220,1137,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,193,2419,510,2854,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,198,2621,285,2689,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_35.jpg,bottles_closeups,2059,3669,2271,3849,D:\SEM 7\CVProject\datasets\bottles_closeups\image_35.jpg
image_36.jpg,bottles_closeups,637,3986,687,4032,D:\SEM 7\CVProject\datasets\bottles_closeups\image_36.jpg
image_36.jpg,bottles_closeups,777,324,2220,4028,D:\SEM 7\CVProject\datasets\bottles_closeups\image_36.jpg
image_36.jpg,bottles_closeups,415,3132,476,3192,D:\SEM 7\CVProject\datasets\bottles_closeups\image_36.jpg
image_36.jpg,bottles_closeups,608,3506,686,3565,D:\SEM 7\CVProject\datasets\bottles_closeups\image_36.jpg
image_36.jpg,bottles_closeups,632,3831,996,4032,D:\SEM 7\CVProject\datasets\bottles_closeups\image_36.jpg
image_36.jpg,bottles_closeups,474,3749,524,3775,D:\SEM 7\CVProject\datasets\bottles_closeups\image_36.jpg
image_36.jpg,bottles_closeups,84,2943,308,2997,D:\SEM 7\CVProject\datasets\bottles_closeups\image_36.jpg
image_37.jpg,bottles_closeups,78,1850,130,1870,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,151,1810,211,1821,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,146,1170,162,1200,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,284,1263,331,1316,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,2367,1421,2399,1463,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,0,108,34,177,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,978,3417,1051,3515,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,0,1742,30,1796,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,304,1594,323,1621,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,167,1637,318,1729,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1485,944,1506,985,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1773,1167,1793,1199,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1470,1012,1487,1031,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,348,2196,365,2242,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,556,2436,584,2461,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1144,197,1659,788,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,140,163,155,185,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,510,2555,534,2587,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,375,1356,426,1404,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,57,702,121,776,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1972,182,2001,214,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,90,1155,131,1208,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,104,1879,209,1955,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,880,1198,905,1248,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1164,3166,1194,3187,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,72,1945,179,2004,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,415,2457,474,2512,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,57,1147,2012,3013,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,968,3140,982,3221,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,428,1285,464,1319,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1581,3524,1609,3542,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,114,528,171,562,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1316,2903,1339,2933,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1669,3855,1720,3921,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1024,1027,1104,1210,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1549,3187,1595,3203,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,991,3248,1052,3313,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,58,1328,136,1389,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,936,3616,997,3688,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,330,2258,356,2287,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,112,1786,204,1806,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1551,2692,1576,2732,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1631,999,1660,1037,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,310,2216,336,2277,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,370,1282,548,1413,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,796,3687,900,3874,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1841,3154,1872,3173,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,872,3161,930,3206,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1076,2948,1120,2974,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1542,3232,1596,3249,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1503,2855,1593,2888,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,90,924,197,1035,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,408,1253,466,1289,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,886,3257,934,3294,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1574,3568,1636,3591,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1515,2900,1594,2928,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1779,3840,1802,3889,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1512,3703,1622,3913,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1057,2697,1136,2749,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_37.jpg,bottles_closeups,1791,0,2765,614,D:\SEM 7\CVProject\datasets\bottles_closeups\image_37.jpg
image_38.jpg,bottles_closeups,685,1028,718,1052,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1153,140,1732,215,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1206,223,1240,258,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1048,3225,1105,3279,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1014,2543,1036,2561,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1808,2681,1852,2695,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,862,2438,888,2454,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1376,2675,1886,2985,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1290,2868,1338,2927,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1471,3277,1495,3310,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1376,2637,1392,2680,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1376,2514,1422,2600,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1478,3210,1500,3235,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,386,924,2530,2660,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1468,2541,1520,2582,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1474,3118,1509,3159,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,158,44,360,920,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_38.jpg,bottles_closeups,1616,2635,1690,2662,D:\SEM 7\CVProject\datasets\bottles_closeups\image_38.jpg
image_4.jpg,bottles_closeups,2969,2318,3000,2384,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,1845,1279,1920,1354,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,0,2032,34,2118,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,1941,2587,2009,2673,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,246,2552,315,2634,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,0,3735,151,3920,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,216,1993,323,2060,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,134,1232,212,1300,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,2845,3428,2904,3483,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,1863,1399,2017,1531,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,217,3310,330,3460,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,0,3214,65,3384,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,669,2555,747,2657,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,1980,911,2150,1060,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,0,1318,372,1635,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,655,1379,2073,4000,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,2575,1277,2701,1380,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,357,2478,513,2580,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,2607,1554,2773,1741,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,2287,3732,2952,4000,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,473,1837,635,1958,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,2108,282,2960,1130,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,0,134,320,364,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,2901,3313,3000,3423,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,270,2022,498,2159,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,2333,3340,2482,3502,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,329,1976,761,2460,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,1577,3692,1963,4000,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,175,2658,758,3174,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,589,341,2121,1396,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,1846,1094,2092,1256,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,0,1590,469,1979,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,2314,1900,2852,2299,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_4.jpg,bottles_closeups,2259,2558,3000,3243,D:\SEM 7\CVProject\datasets\bottles_closeups\image_4.jpg
image_5.jpg,bottles_closeups,2833,3870,2984,3992,D:\SEM 7\CVProject\datasets\bottles_closeups\image_5.jpg
image_5.jpg,bottles_closeups,2610,2424,2772,2579,D:\SEM 7\CVProject\datasets\bottles_closeups\image_5.jpg
image_5.jpg,bottles_closeups,2613,2113,2822,2384,D:\SEM 7\CVProject\datasets\bottles_closeups\image_5.jpg
image_5.jpg,bottles_closeups,1988,3414,2070,3479,D:\SEM 7\CVProject\datasets\bottles_closeups\image_5.jpg
image_5.jpg,bottles_closeups,2401,2073,2555,2274,D:\SEM 7\CVProject\datasets\bottles_closeups\image_5.jpg
image_5.jpg,bottles_closeups,920,651,2995,4032,D:\SEM 7\CVProject\datasets\bottles_closeups\image_5.jpg
image_5.jpg,bottles_closeups,2416,2376,2550,2503,D:\SEM 7\CVProject\datasets\bottles_closeups\image_5.jpg
image_5.jpg,bottles_closeups,2855,3777,2914,3830,D:\SEM 7\CVProject\datasets\bottles_closeups\image_5.jpg
image_6.jpg,bottles_closeups,1186,1718,1528,2058,D:\SEM 7\CVProject\datasets\bottles_closeups\image_6.jpg
image_6.jpg,bottles_closeups,488,3085,540,3144,D:\SEM 7\CVProject\datasets\bottles_closeups\image_6.jpg
image_6.jpg,bottles_closeups,869,0,3024,2715,D:\SEM 7\CVProject\datasets\bottles_closeups\image_6.jpg
image_6.jpg,bottles_closeups,1272,2130,1337,2201,D:\SEM 7\CVProject\datasets\bottles_closeups\image_6.jpg
image_6.jpg,bottles_closeups,1111,2179,1594,2811,D:\SEM 7\CVProject\datasets\bottles_closeups\image_6.jpg
image_6.jpg,bottles_closeups,414,2897,470,2949,D:\SEM 7\CVProject\datasets\bottles_closeups\image_6.jpg
