image,folder,x1,y1,x2,y2
image_31.jpg,bottles_closeups,3583,290,3597,316
image_31.jpg,bottles_closeups,3393,1974,3418,2243
image_31.jpg,bottles_closeups,3555,41,3575,324
image_32.jpg,bottles_closeups,560,3420,625,3482
image_32.jpg,bottles_closeups,782,537,2237,3810
image_32.jpg,bottles_closeups,670,3776,733,3841
image_32.jpg,bottles_closeups,521,2798,554,2821
image_32.jpg,bottles_closeups,595,3592,672,3728
image_32.jpg,bottles_closeups,522,2699,546,2718
image_32.jpg,bottles_closeups,492,2824,545,2854
image_32.jpg,bottles_closeups,186,1980,231,1998
image_32.jpg,bottles_closeups,56,1894,128,1913
image_33.jpg,bottles_closeups,702,310,1857,3914
image_33.jpg,bottles_closeups,1921,762,1948,797
image_33.jpg,bottles_closeups,397,2833,416,2850
image_33.jpg,bottles_closeups,570,1705,614,1756
image_33.jpg,bottles_closeups,300,2943,360,2999
image_33.jpg,bottles_closeups,2832,928,2984,1066
image_33.jpg,bottles_closeups,258,2475,332,2525
image_33.jpg,bottles_closeups,42,2283,81,2308
image_33.jpg,bottles_closeups,40,2621,264,2844
image_33.jpg,bottles_closeups,1973,783,2020,866
image_33.jpg,bottles_closeups,285,1916,314,1965
image_33.jpg,bottles_closeups,298,920,354,978
image_33.jpg,bottles_closeups,80,2296,250,2418
image_34.jpg,bottles_closeups,1378,2760,2776,4032
image_34.jpg,bottles_closeups,1689,2287,1707,2303
image_34.jpg,bottles_closeups,1478,52,1534,112
image_34.jpg,bottles_closeups,1922,1876,1965,1922
image_34.jpg,bottles_closeups,822,240,2760,2178
image_34.jpg,bottles_closeups,1322,264,1351,293
image_35.jpg,bottles_closeups,2231,3659,2263,3681
image_35.jpg,bottles_closeups,2409,302,2521,380
image_35.jpg,bottles_closeups,2752,399,2840,487
image_35.jpg,bottles_closeups,2025,3880,2057,3894
image_35.jpg,bottles_closeups,2702,40,2769,115
image_35.jpg,bottles_closeups,1618,2844,1779,2904
image_35.jpg,bottles_closeups,2704,283,2764,341
image_35.jpg,bottles_closeups,1821,3624,1865,3654
image_35.jpg,bottles_closeups,1609,2915,1718,2941
image_35.jpg,bottles_closeups,1519,3749,1684,3916
image_35.jpg,bottles_closeups,1538,2500,1785,2608
image_35.jpg,bottles_closeups,1537,3543,1608,3579
image_35.jpg,bottles_closeups,1766,3431,1851,3482
image_35.jpg,bottles_closeups,2849,447,2984,580
image_35.jpg,bottles_closeups,1897,2740,2086,2866
image_35.jpg,bottles_closeups,2027,952,2074,1032
image_35.jpg,bottles_closeups,2072,976,2159,1086
image_35.jpg,bottles_closeups,75,2441,130,2473
image_35.jpg,bottles_closeups,2090,2359,2231,2457
image_35.jpg,bottles_closeups,245,2533,357,2625
image_35.jpg,bottles_closeups,466,237,2984,3935
image_35.jpg,bottles_closeups,2148,1031,2220,1137
image_35.jpg,bottles_closeups,193,2419,510,2854
image_35.jpg,bottles_closeups,198,2621,285,2689
image_35.jpg,bottles_closeups,2059,3669,2271,3849
image_36.jpg,bottles_closeups,637,3986,687,4032
image_36.jpg,bottles_closeups,777,324,2220,4028
image_36.jpg,bottles_closeups,415,3132,476,3192
image_36.jpg,bottles_closeups,608,3506,686,3565
image_36.jpg,bottles_closeups,632,3831,996,4032
image_36.jpg,bottles_closeups,474,3749,524,3775
image_36.jpg,bottles_closeups,84,2943,308,2997
image_37.jpg,bottles_closeups,78,1850,130,1870
image_37.jpg,bottles_closeups,151,1810,211,1821
image_37.jpg,bottles_closeups,146,1170,162,1200
image_37.jpg,bottles_closeups,284,1263,331,1316
image_37.jpg,bottles_closeups,2367,1421,2399,1463
image_37.jpg,bottles_closeups,0,108,34,177
image_37.jpg,bottles_closeups,978,3417,1051,3515
image_37.jpg,bottles_closeups,0,1742,30,1796
image_37.jpg,bottles_closeups,304,1594,323,1621
image_37.jpg,bottles_closeups,167,1637,318,1729
image_37.jpg,bottles_closeups,1485,944,1506,985
image_37.jpg,bottles_closeups,1773,1167,1793,1199
image_37.jpg,bottles_closeups,1470,1012,1487,1031
image_37.jpg,bottles_closeups,348,2196,365,2242
image_37.jpg,bottles_closeups,556,2436,584,2461
image_37.jpg,bottles_closeups,1144,197,1659,788
image_37.jpg,bottles_closeups,140,163,155,185
image_37.jpg,bottles_closeups,510,2555,534,2587
image_37.jpg,bottles_closeups,375,1356,426,1404
image_37.jpg,bottles_closeups,57,702,121,776
image_37.jpg,bottles_closeups,1972,182,2001,214
image_37.jpg,bottles_closeups,90,1155,131,1208
image_37.jpg,bottles_closeups,104,1879,209,1955
image_37.jpg,bottles_closeups,880,1198,905,1248
image_37.jpg,bottles_closeups,1164,3166,1194,3187
image_37.jpg,bottles_closeups,72,1945,179,2004
image_37.jpg,bottles_closeups,415,2457,474,2512
image_37.jpg,bottles_closeups,57,1147,2012,3013
image_37.jpg,bottles_closeups,968,3140,982,3221
image_37.jpg,bottles_closeups,428,1285,464,1319
image_37.jpg,bottles_closeups,1581,3524,1609,3542
image_37.jpg,bottles_closeups,114,528,171,562
image_37.jpg,bottles_closeups,1316,2903,1339,2933
image_37.jpg,bottles_closeups,1669,3855,1720,3921
image_37.jpg,bottles_closeups,1024,1027,1104,1210
image_37.jpg,bottles_closeups,1549,3187,1595,3203
image_37.jpg,bottles_closeups,991,3248,1052,3313
image_37.jpg,bottles_closeups,58,1328,136,1389
image_37.jpg,bottles_closeups,936,3616,997,3688
image_37.jpg,bottles_closeups,330,2258,356,2287
image_37.jpg,bottles_closeups,112,1786,204,1806
image_37.jpg,bottles_closeups,1551,2692,1576,2732
image_37.jpg,bottles_closeups,1631,999,1660,1037
image_37.jpg,bottles_closeups,310,2216,336,2277
image_37.jpg,bottles_closeups,370,1282,548,1413
image_37.jpg,bottles_closeups,796,3687,900,3874
image_37.jpg,bottles_closeups,1841,3154,1872,3173
image_37.jpg,bottles_closeups,872,3161,930,3206
image_37.jpg,bottles_closeups,1076,2948,1120,2974
image_37.jpg,bottles_closeups,1542,3232,1596,3249
image_37.jpg,bottles_closeups,1503,2855,1593,2888
image_37.jpg,bottles_closeups,90,924,197,1035
image_37.jpg,bottles_closeups,408,1253,466,1289
image_37.jpg,bottles_closeups,886,3257,934,3294
image_37.jpg,bottles_closeups,1574,3568,1636,3591
image_37.jpg,bottles_closeups,1515,2900,1594,2928
image_37.jpg,bottles_closeups,1779,3840,1802,3889
image_37.jpg,bottles_closeups,1512,3703,1622,3913
image_37.jpg,bottles_closeups,1057,2697,1136,2749
image_37.jpg,bottles_closeups,1791,0,2765,614
image_38.jpg,bottles_closeups,685,1028,718,1052
image_38.jpg,bottles_closeups,1153,140,1732,215
image_38.jpg,bottles_closeups,1206,223,1240,258
image_38.jpg,bottles_closeups,1048,3225,1105,3279
image_38.jpg,bottles_closeups,1014,2543,1036,2561
image_38.jpg,bottles_closeups,1808,2681,1852,2695
image_38.jpg,bottles_closeups,862,2438,888,2454
image_38.jpg,bottles_closeups,1376,2675,1886,2985
image_38.jpg,bottles_closeups,1290,2868,1338,2927
image_38.jpg,bottles_closeups,1471,3277,1495,3310
image_38.jpg,bottles_closeups,1376,2637,1392,2680
image_38.jpg,bottles_closeups,1376,2514,1422,2600
image_38.jpg,bottles_closeups,1478,3210,1500,3235
image_38.jpg,bottles_closeups,386,924,2530,2660
image_38.jpg,bottles_closeups,1468,2541,1520,2582
image_38.jpg,bottles_closeups,1474,3118,1509,3159
image_38.jpg,bottles_closeups,158,44,360,920
image_38.jpg,bottles_closeups,1616,2635,1690,2662
image_4.jpg,bottles_closeups,2969,2318,3000,2384
image_4.jpg,bottles_closeups,1845,1279,1920,1354
image_4.jpg,bottles_closeups,0,2032,34,2118
image_4.jpg,bottles_closeups,1941,2587,2009,2673
image_4.jpg,bottles_closeups,246,2552,315,2634
image_4.jpg,bottles_closeups,0,3735,151,3920
image_4.jpg,bottles_closeups,216,1993,323,2060
image_4.jpg,bottles_closeups,134,1232,212,1300
image_4.jpg,bottles_closeups,2845,3428,2904,3483
image_4.jpg,bottles_closeups,1863,1399,2017,1531
image_4.jpg,bottles_closeups,217,3310,330,3460
image_4.jpg,bottles_closeups,0,3214,65,3384
image_4.jpg,bottles_closeups,669,2555,747,2657
image_4.jpg,bottles_closeups,1980,911,2150,1060
image_4.jpg,bottles_closeups,0,1318,372,1635
image_4.jpg,bottles_closeups,655,1379,2073,4000
image_4.jpg,bottles_closeups,2575,1277,2701,1380
image_4.jpg,bottles_closeups,357,2478,513,2580
image_4.jpg,bottles_closeups,2607,1554,2773,1741
image_4.jpg,bottles_closeups,2287,3732,2952,4000
image_4.jpg,bottles_closeups,473,1837,635,1958
image_4.jpg,bottles_closeups,2108,282,2960,1130
image_4.jpg,bottles_closeups,0,134,320,364
image_4.jpg,bottles_closeups,2901,3313,3000,3423
image_4.jpg,bottles_closeups,270,2022,498,2159
image_4.jpg,bottles_closeups,2333,3340,2482,3502
image_4.jpg,bottles_closeups,329,1976,761,2460
image_4.jpg,bottles_closeups,1577,3692,1963,4000
image_4.jpg,bottles_closeups,175,2658,758,3174
image_4.jpg,bottles_closeups,589,341,2121,1396
image_4.jpg,bottles_closeups,1846,1094,2092,1256
image_4.jpg,bottles_closeups,0,1590,469,1979
image_4.jpg,bottles_closeups,2314,1900,2852,2299
image_4.jpg,bottles_closeups,2259,2558,3000,3243
image_5.jpg,bottles_closeups,2833,3870,2984,3992
image_5.jpg,bottles_closeups,2610,2424,2772,2579
image_5.jpg,bottles_closeups,2613,2113,2822,2384
image_5.jpg,bottles_closeups,1988,3414,2070,3479
image_5.jpg,bottles_closeups,2401,2073,2555,2274
image_5.jpg,bottles_closeups,920,651,2995,4032
image_5.jpg,bottles_closeups,2416,2376,2550,2503
image_5.jpg,bottles_closeups,2855,3777,2914,3830
image_6.jpg,bottles_closeups,1186,1718,1528,2058
image_6.jpg,bottles_closeups,488,3085,540,3144
image_6.jpg,bottles_closeups,869,0,3024,2715
image_6.jpg,bottles_closeups,1272,2130,1337,2201
image_6.jpg,bottles_closeups,1111,2179,1594,2811
image_6.jpg,bottles_closeups,414,2897,470,2949
image_6.jpg,bottles_closeups,357,2739,420,2828
image_6.jpg,bottles_closeups,144,2184,204,2250
image_6.jpg,bottles_closeups,0,3114,719,4032
image_6.jpg,bottles_closeups,1163,2782,1544,3040
image_7.jpg,bottles_closeups,1623,1904,3024,3992
image_7.jpg,bottles_closeups,1794,395,2512,1219
image_7.jpg,bottles_closeups,2090,1367,2198,1402
image_7.jpg,bottles_closeups,1945,1643,1983,1661
image_8.jpg,bottles_closeups,1330,3276,1350,3292
image_8.jpg,bottles_closeups,1328,3336,1366,3345
image_8.jpg,bottles_closeups,0,0,1636,1751
image_8.jpg,bottles_closeups,626,1683,1824,3887
image_8.jpg,bottles_closeups,1458,3298,1557,3380
image_8.jpg,bottles_closeups,1114,1172,1786,1684
image_8.jpg,bottles_closeups,1222,3315,1302,3332
image_8.jpg,bottles_closeups,834,1349,1069,1472
image_8.jpg,bottles_closeups,1370,3269,1426,3291
image_8.jpg,bottles_closeups,1491,3267,1544,3301
image_8.jpg,bottles_closeups,902,1506,1063,1563
image_8.jpg,bottles_closeups,1790,3114,1818,3164
image_8.jpg,bottles_closeups,1564,3183,1802,3382
image_9.jpg,bottles_closeups,1335,507,1556,732
image_9.jpg,bottles_closeups,1531,293,1751,493
image_9.jpg,bottles_closeups,1292,292,1510,488
image_9.jpg,bottles_closeups,1426,82,1642,278
image_9.jpg,bottles_closeups,1054,287,1272,483
image_9.jpg,bottles_closeups,1036,503,1314,702
image_9.jpg,bottles_closeups,1187,83,1406,273
image_9.jpg,bottles_closeups,43,40,235,90
image_9.jpg,bottles_closeups,2092,40,2305,81
image_9.jpg,bottles_closeups,588,287,806,479
image_9.jpg,bottles_closeups,359,287,577,478
image_9.jpg,bottles_closeups,254,40,452,85
image_9.jpg,bottles_closeups,1146,40,1352,71
image_9.jpg,bottles_closeups,920,40,1120,73
image_9.jpg,bottles_closeups,63,98,275,280
image_9.jpg,bottles_closeups,1852,40,2064,78
image_9.jpg,bottles_closeups,2262,2600,2275,2635
image_9.jpg,bottles_closeups,473,40,671,80
image_9.jpg,bottles_closeups,694,40,894,75
image_9.jpg,bottles_closeups,1378,40,1586,72
image_9.jpg,bottles_closeups,1614,40,1824,75
image_9.jpg,bottles_closeups,40,290,1018,723
image_9.jpg,bottles_closeups,277,85,1172,481
image_9.jpg,bottles_closeups,108,0,162,39
image_9.jpg,bottles_closeups,1448,2893,1498,2948
image_9.jpg,bottles_closeups,558,0,607,25
image_9.jpg,bottles_closeups,40,2831,68,2874
image_9.jpg,bottles_closeups,810,3484,901,3579
image_9.jpg,bottles_closeups,40,2439,68,2535
image_9.jpg,bottles_closeups,1578,86,2344,743
image_9.jpg,bottles_closeups,2234,2791,2246,2857
image_9.jpg,bottles_closeups,40,110,62,197
image_9.jpg,bottles_closeups,1553,1018,1584,1062
image_9.jpg,bottles_closeups,0,294,136,478
image_9.jpg,bottles_closeups,104,2576,269,2699
image_9.jpg,bottles_closeups,1649,3369,1691,3395
image_9.jpg,bottles_closeups,2573,758,2713,904
image_9.jpg,bottles_closeups,1354,894,2531,2505
image_9.jpg,bottles_closeups,1445,2554,1460,2585
image_9.jpg,bottles_closeups,2515,290,2593,357
image_9.jpg,bottles_closeups,1498,3115,1515,3146
image_9.jpg,bottles_closeups,1957,1303,2001,1316
image_9.jpg,bottles_closeups,2137,3568,2222,3692
image_9.jpg,bottles_closeups,2454,2678,2528,2846
image_9.jpg,bottles_closeups,1603,3628,1673,3697
image_9.jpg,bottles_closeups,2184,3409,2275,3447
image_9.jpg,bottles_closeups,684,2651,840,2783
image_9.jpg,bottles_closeups,1900,2650,1945,2667
image_9.jpg,bottles_closeups,1861,3415,1935,3450
image_9.jpg,bottles_closeups,1940,878,1990,915
image_9.jpg,bottles_closeups,1922,871,1986,886
image_9.jpg,bottles_closeups,1593,881,1632,941
image_9.jpg,bottles_closeups,1893,3332,1915,3377
image_9.jpg,bottles_closeups,1464,3617,1554,3670
image_9.jpg,bottles_closeups,1518,3382,1619,3438
image_9.jpg,bottles_closeups,1596,1307,1674,1325
image_9.jpg,bottles_closeups,1525,3264,1544,3331
image_9.jpg,bottles_closeups,108,1798,370,1813
image_9.jpg,bottles_closeups,2073,3513,2133,3565
image_9.jpg,bottles_closeups,1307,2959,1356,3030
image_9.jpg,bottles_closeups,1302,3192,1503,3410
image_0.jpg,bottles_occluded,0,0,3024,4032
image_0.jpg,bottles_occluded,2990,0,3024,26
image_0.jpg,bottles_occluded,216,0,265,27
image_0.jpg,bottles_occluded,1504,4001,1578,4032
image_0.jpg,bottles_occluded,2958,3759,3024,3839
image_0.jpg,bottles_occluded,191,4004,242,4032
image_0.jpg,bottles_occluded,1788,3986,1874,4032
image_0.jpg,bottles_occluded,1588,3908,1702,4032
image_0.jpg,bottles_occluded,2973,2642,3024,2732
image_1.jpg,bottles_occluded,2559,0,2642,30
image_1.jpg,bottles_occluded,2991,2406,3024,2455
image_1.jpg,bottles_occluded,1959,0,2120,40
image_1.jpg,bottles_occluded,1365,0,1414,28
image_1.jpg,bottles_occluded,2411,1999,2433,2013
image_1.jpg,bottles_occluded,2427,2035,2461,2052
image_1.jpg,bottles_occluded,2275,2017,2302,2038
image_1.jpg,bottles_occluded,2769,2631,2795,2647
image_1.jpg,bottles_occluded,2516,2165,2541,2179
image_1.jpg,bottles_occluded,2318,2084,2350,2098
image_1.jpg,bottles_occluded,2871,2608,2897,2623
image_1.jpg,bottles_occluded,2809,2607,2848,2624
image_1.jpg,bottles_occluded,2561,2778,2588,2795
image_1.jpg,bottles_occluded,2889,2879,2918,2895
image_1.jpg,bottles_occluded,2333,2208,2362,2223
image_1.jpg,bottles_occluded,2954,2973,2984,2991
image_1.jpg,bottles_occluded,2432,2291,2464,2307
image_1.jpg,bottles_occluded,2916,3119,2948,3137
image_1.jpg,bottles_occluded,2446,2316,2477,2331
image_1.jpg,bottles_occluded,2892,2978,2921,2996
image_1.jpg,bottles_occluded,2814,1448,2851,1558
image_1.jpg,bottles_occluded,2839,2131,2870,2150
image_1.jpg,bottles_occluded,2653,1952,2681,1975
image_1.jpg,bottles_occluded,2863,3038,2894,3057
image_1.jpg,bottles_occluded,2434,2771,2460,2789
image_1.jpg,bottles_occluded,2255,1991,2291,2018
image_1.jpg,bottles_occluded,2809,2312,2840,2326
image_1.jpg,bottles_occluded,2870,2765,2899,2781
image_1.jpg,bottles_occluded,2285,2127,2315,2140
image_1.jpg,bottles_occluded,2533,2204,2570,2220
image_1.jpg,bottles_occluded,2517,2422,2539,2437
image_1.jpg,bottles_occluded,2395,2400,2417,2414
image_1.jpg,bottles_occluded,2883,2403,2906,2418
image_1.jpg,bottles_occluded,2736,2949,2764,2967
image_1.jpg,bottles_occluded,2424,2450,2446,2464
image_1.jpg,bottles_occluded,2778,2487,2803,2502
image_1.jpg,bottles_occluded,2843,3006,2874,3025
image_1.jpg,bottles_occluded,2828,3091,2859,3111
image_1.jpg,bottles_occluded,2351,2146,2378,2161
image_1.jpg,bottles_occluded,2433,2466,2456,2481
image_1.jpg,bottles_occluded,2741,2762,2767,2779
image_1.jpg,bottles_occluded,2664,2741,2691,2758
image_1.jpg,bottles_occluded,2489,2208,2525,2222
image_1.jpg,bottles_occluded,2832,2410,2856,2425
image_1.jpg,bottles_occluded,2571,2341,2608,2356
image_1.jpg,bottles_occluded,2612,2757,2638,2774
image_1.jpg,bottles_occluded,2365,2345,2387,2360
image_1.jpg,bottles_occluded,2793,2288,2824,2304
image_1.jpg,bottles_occluded,2798,2939,2826,2958
image_1.jpg,bottles_occluded,2829,2884,2856,2903
image_1.jpg,bottles_occluded,2493,2878,2519,2896
image_1.jpg,bottles_occluded,2560,2996,2589,3014
image_1.jpg,bottles_occluded,2410,2729,2436,2747
image_1.jpg,bottles_occluded,2469,2524,2492,2540
image_1.jpg,bottles_occluded,2585,2275,2611,2291
image_1.jpg,bottles_occluded,2530,2942,2557,2962
image_1.jpg,bottles_occluded,2628,2886,2655,2903
image_1.jpg,bottles_occluded,2920,3021,2953,3040
image_1.jpg,bottles_occluded,2948,2868,2979,2885
image_1.jpg,bottles_occluded,2576,2606,2600,2622
image_1.jpg,bottles_occluded,2441,2385,2463,2400
image_1.jpg,bottles_occluded,2312,2368,2347,2384
image_1.jpg,bottles_occluded,2475,2979,2514,3000
image_1.jpg,bottles_occluded,2691,2877,2719,2895
image_1.jpg,bottles_occluded,2357,2757,2393,2776
image_1.jpg,bottles_occluded,2872,2947,2902,2966
image_1.jpg,bottles_occluded,2874,3162,2906,3184
image_1.jpg,bottles_occluded,2917,2742,2946,2759
image_1.jpg,bottles_occluded,2730,3050,2759,3069
image_1.jpg,bottles_occluded,2540,2643,2565,2660
image_1.jpg,bottles_occluded,2880,2780,2921,2799
image_1.jpg,bottles_occluded,2623,2348,2661,2365
image_1.jpg,bottles_occluded,2593,2738,2627,2760
image_1.jpg,bottles_occluded,2668,1980,2707,2004
image_1.jpg,bottles_occluded,2783,2916,2815,2937
image_1.jpg,bottles_occluded,2787,3141,2820,3164
image_1.jpg,bottles_occluded,2425,2369,2455,2386
image_1.jpg,bottles_occluded,2521,2273,2558,2290
image_1.jpg,bottles_occluded,2518,2444,2554,2460
image_1.jpg,bottles_occluded,2912,2311,2946,2325
image_1.jpg,bottles_occluded,2814,2864,2846,2884
image_1.jpg,bottles_occluded,2946,2705,2984,2734
image_1.jpg,bottles_occluded,2516,2921,2546,2943
image_1.jpg,bottles_occluded,2652,2839,2693,2857
image_1.jpg,bottles_occluded,2945,2778,2984,2796
image_1.jpg,bottles_occluded,2926,3137,2960,3155
image_1.jpg,bottles_occluded,2866,2095,2898,2119
image_1.jpg,bottles_occluded,2782,3017,2814,3039
image_1.jpg,bottles_occluded,2789,2834,2823,2854
image_1.jpg,bottles_occluded,2455,2412,2490,2427
image_1.jpg,bottles_occluded,2934,2849,2966,2870
image_1.jpg,bottles_occluded,2459,2625,2498,2643
image_1.jpg,bottles_occluded,2759,2884,2794,2905
image_1.jpg,bottles_occluded,2387,2502,2425,2519
image_1.jpg,bottles_occluded,2447,2911,2480,2932
image_1.jpg,bottles_occluded,2340,2727,2376,2746
image_1.jpg,bottles_occluded,2955,2887,2984,2910
image_1.jpg,bottles_occluded,2302,2139,2331,2166
image_1.jpg,bottles_occluded,2696,2896,2732,2919
image_1.jpg,bottles_occluded,2721,2584,2759,2600
image_1.jpg,bottles_occluded,2739,2445,2777,2464
image_1.jpg,bottles_occluded,1849,3826,1957,3992
image_1.jpg,bottles_occluded,2875,2259,2908,2274
image_1.jpg,bottles_occluded,2906,2830,2948,2848
image_1.jpg,bottles_occluded,2474,2858,2510,2879
image_1.jpg,bottles_occluded,2408,2339,2437,2356
image_1.jpg,bottles_occluded,2718,2496,2755,2513
image_1.jpg,bottles_occluded,2742,2515,2778,2531
image_1.jpg,bottles_occluded,2398,2228,2432,2252
image_1.jpg,bottles_occluded,2625,2903,2668,2923
image_1.jpg,bottles_occluded,2632,2789,2673,2808
image_1.jpg,bottles_occluded,2788,2658,2828,2677
image_1.jpg,bottles_occluded,2837,3112,2876,3138
image_1.jpg,bottles_occluded,2565,2805,2605,2825
image_1.jpg,bottles_occluded,2839,2433,2875,2450
image_1.jpg,bottles_occluded,2678,2782,2719,2801
image_1.jpg,bottles_occluded,2580,3027,2617,3064
image_1.jpg,bottles_occluded,2868,2696,2909,2715
image_1.jpg,bottles_occluded,2778,2572,2816,2597
image_1.jpg,bottles_occluded,2578,2628,2616,2646
image_1.jpg,bottles_occluded,2952,3065,2984,3091
image_1.jpg,bottles_occluded,2847,2735,2879,2758
image_1.jpg,bottles_occluded,2843,2652,2884,2685
image_1.jpg,bottles_occluded,2708,2926,2752,2947
image_1.jpg,bottles_occluded,2617,2677,2651,2704
image_1.jpg,bottles_occluded,2759,2091,2798,2123
image_1.jpg,bottles_occluded,2407,2423,2439,2448
image_1.jpg,bottles_occluded,2917,2757,2959,2777
image_1.jpg,bottles_occluded,2505,2708,2546,2728
image_1.jpg,bottles_occluded,2779,2128,2819,2151
image_1.jpg,bottles_occluded,2384,2288,2419,2312
image_1.jpg,bottles_occluded,2587,3064,2635,3089
image_1.jpg,bottles_occluded,2410,2865,2454,2886
image_1.jpg,bottles_occluded,2888,2426,2925,2443
image_1.jpg,bottles_occluded,2682,2343,2713,2368
image_1.jpg,bottles_occluded,2599,2381,2630,2407
image_1.jpg,bottles_occluded,2471,2177,2505,2204
image_1.jpg,bottles_occluded,2736,3069,2780,3105
image_1.jpg,bottles_occluded,2538,2461,2572,2487
image_1.jpg,bottles_occluded,2936,3155,2983,3186
image_1.jpg,bottles_occluded,2775,3337,2853,3355
image_1.jpg,bottles_occluded,2900,2996,2940,3024
image_1.jpg,bottles_occluded,2706,3012,2747,3049
image_1.jpg,bottles_occluded,2491,2224,2532,2247
image_1.jpg,bottles_occluded,2657,2471,2691,2499
image_1.jpg,bottles_occluded,2752,2018,2788,2047
image_1.jpg,bottles_occluded,2797,3056,2840,3080
image_1.jpg,bottles_occluded,2562,2679,2598,2709
image_1.jpg,bottles_occluded,2457,2945,2498,2968
image_1.jpg,bottles_occluded,324,0,3024,3808
image_1.jpg,bottles_occluded,2728,2843,2772,2861
image_1.jpg,bottles_occluded,2599,2647,2635,2675
image_1.jpg,bottles_occluded,2683,2975,2726,3014
image_1.jpg,bottles_occluded,2364,2159,2407,2208
image_1.jpg,bottles_occluded,2795,3179,2850,3214
image_1.jpg,bottles_occluded,2709,1975,2760,2014
image_1.jpg,bottles_occluded,2240,2033,2293,2104
image_1.jpg,bottles_occluded,2655,2639,2691,2667
image_1.jpg,bottles_occluded,2693,2695,2732,2734
image_1.jpg,bottles_occluded,2860,2452,2896,2478
image_1.jpg,bottles_occluded,2538,2965,2584,2986
image_1.jpg,bottles_occluded,2710,2035,2760,2072
image_1.jpg,bottles_occluded,2529,3063,2575,3087
image_1.jpg,bottles_occluded,2749,2968,2798,3020
image_1.jpg,bottles_occluded,2878,3057,2934,3119
image_1.jpg,bottles_occluded,2440,2792,2481,2824
image_1.jpg,bottles_occluded,2659,2408,2709,2444
image_1.jpg,bottles_occluded,2919,2927,2973,2974
image_1.jpg,bottles_occluded,1638,3021,1681,3168
image_1.jpg,bottles_occluded,1946,1929,2984,3430
image_10.jpg,bottles_occluded,1902,3962,1972,4000
image_10.jpg,bottles_occluded,2963,2938,3000,3043
image_10.jpg,bottles_occluded,2187,0,2291,131
image_10.jpg,bottles_occluded,2756,3963,2849,4000
image_10.jpg,bottles_occluded,579,2001,976,2364
image_10.jpg,bottles_occluded,0,0,3000,4000
image_10.jpg,bottles_occluded,2860,1113,2951,1201
image_10.jpg,bottles_occluded,2926,3464,2960,3523
image_10.jpg,bottles_occluded,2596,1240,2831,1559
image_11.jpg,bottles_occluded,1895,3965,1950,4000
image_11.jpg,bottles_occluded,2134,3961,2190,4000
image_11.jpg,bottles_occluded,2970,3768,3000,3823
image_11.jpg,bottles_occluded,0,1098,25,1147
image_11.jpg,bottles_occluded,0,0,3000,4000
image_11.jpg,bottles_occluded,1436,45,1618,312
image_12.jpg,bottles_occluded,1172,2263,1372,2574
image_12.jpg,bottles_occluded,3055,4904,3098,4914
image_12.jpg,bottles_occluded,2605,5410,2629,5453
image_12.jpg,bottles_occluded,2368,1762,2592,1991
image_12.jpg,bottles_occluded,1800,2005,2121,2067
image_12.jpg,bottles_occluded,3465,5124,3518,5176
image_12.jpg,bottles_occluded,2373,5234,2390,5271
image_12.jpg,bottles_occluded,3575,5074,3629,5126
image_12.jpg,bottles_occluded,3463,5027,3509,5078
image_12.jpg,bottles_occluded,2469,1065,2516,1188
image_12.jpg,bottles_occluded,2933,5619,2960,5657
image_12.jpg,bottles_occluded,3131,5511,3155,5549
image_12.jpg,bottles_occluded,2114,2066,2205,2104
image_12.jpg,bottles_occluded,3027,5627,3052,5663
image_12.jpg,bottles_occluded,2456,1056,2480,1110
image_12.jpg,bottles_occluded,2138,2149,2216,2190
image_12.jpg,bottles_occluded,3084,5538,3109,5578
image_12.jpg,bottles_occluded,3535,806,3618,845
image_12.jpg,bottles_occluded,1309,1293,1356,1331
image_12.jpg,bottles_occluded,2519,1348,2565,1386
image_12.jpg,bottles_occluded,4085,1448,4244,1585
image_12.jpg,bottles_occluded,2651,5444,2684,5495
image_12.jpg,bottles_occluded,3228,662,3346,961
image_12.jpg,bottles_occluded,2309,977,2351,1025
image_12.jpg,bottles_occluded,2704,5484,2734,5532
image_12.jpg,bottles_occluded,3889,1438,3989,1487
image_12.jpg,bottles_occluded,2443,778,2517,847
image_12.jpg,bottles_occluded,3122,5571,3148,5614
image_12.jpg,bottles_occluded,2302,2146,2351,2185
image_12.jpg,bottles_occluded,2960,5322,3243,5569
image_12.jpg,bottles_occluded,2941,5556,2970,5597
image_12.jpg,bottles_occluded,2971,4128,4244,5222
image_12.jpg,bottles_occluded,4051,1583,4229,1658
image_12.jpg,bottles_occluded,2364,2199,2408,2219
image_12.jpg,bottles_occluded,4196,228,4284,349
image_12.jpg,bottles_occluded,1192,2057,2135,2615
image_12.jpg,bottles_occluded,2562,1993,2629,2041
image_12.jpg,bottles_occluded,2409,2139,2486,2198
image_12.jpg,bottles_occluded,2028,2148,2142,2189
image_12.jpg,bottles_occluded,3102,1956,4244,2363
image_12.jpg,bottles_occluded,3874,3545,4244,3605
image_12.jpg,bottles_occluded,2278,4826,3312,5421
image_12.jpg,bottles_occluded,2355,1992,2476,2067
image_12.jpg,bottles_occluded,2202,2106,2285,2147
image_12.jpg,bottles_occluded,2980,938,3221,1118
image_12.jpg,bottles_occluded,3036,1418,4115,1903
image_12.jpg,bottles_occluded,2121,2008,2160,2038
image_12.jpg,bottles_occluded,0,0,2569,5712
